2008,2,25,100000.00
2008,2,26,99977.00
2008,2,27,100822.00
2008,2,28,101397.00
2008,2,29,100641.00
2008,3,3,99180.00
2008,3,4,97981.00
2008,3,5,98088.00
2008,3,6,98088.00
2008,3,7,98088.00
2008,3,10,98088.00
2008,3,11,98088.00
2008,3,12,98088.00
2008,3,13,98088.00
2008,3,14,98088.00
2008,3,17,98088.00
2008,3,18,98088.00
2008,3,19,98088.00
2008,3,20,98088.00
2008,3,24,98088.00
2008,3,25,98088.00
2008,3,26,98088.00
2008,3,27,98088.00
2008,3,28,98088.00
2008,3,31,98088.00
2008,4,1,98088.00
2008,4,2,98181.00
2008,4,3,98222.00
2008,4,4,98213.00
2008,4,7,98225.00
2008,4,8,98239.00
2008,4,9,98052.00
2008,4,10,98179.00
2008,4,11,97994.00
2008,4,14,97750.00
2008,4,15,97704.00
2008,4,16,97704.00
2008,4,17,97853.00
2008,4,18,98068.00
2008,4,21,98620.00
2008,4,22,96506.00
2008,4,23,98251.00
2008,4,24,97897.00
2008,4,25,98988.00
2008,4,28,98619.00
2008,4,29,98540.00
2008,4,30,98411.00
2008,5,1,99451.00
2008,5,2,99670.00
2008,5,5,100104.00
2008,5,6,101498.00
2008,5,7,100518.00
2008,5,8,101132.00
2008,5,9,100482.00
2008,5,12,101036.00
2008,5,13,101108.00
2008,5,14,101108.00
2008,5,15,101108.00
2008,5,16,101326.00
2008,5,19,101037.00
2008,5,20,100953.00
2008,5,21,100427.00
2008,5,22,100641.00
2008,5,23,100281.00
2008,5,27,100449.00
2008,5,28,100449.00
2008,5,29,100449.00
2008,5,30,100449.00
2008,6,2,100449.00
2008,6,3,100449.00
2008,6,4,100449.00
2008,6,5,100449.00
2008,6,6,100449.00
2008,6,9,100449.00
2008,6,10,100449.00
2008,6,11,100449.00
2008,6,12,100449.00
2008,6,13,100449.00
2008,6,16,100449.00
2008,6,17,100449.00
2008,6,18,100449.00
2008,6,19,100449.00
2008,6,20,100449.00
2008,6,23,100449.00
2008,6,24,100449.00
2008,6,25,100449.00
2008,6,26,100449.00
2008,6,27,100449.00
2008,6,30,100449.00
2008,7,1,100449.00
2008,7,2,100449.00
